timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700552128801,2523,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,8197,1217,20,20,null,0,0,0
1700552128801,2523,/login-113,200,OK,Thread Group 1-16,text,true,,8197,1217,20,20,https://www.tab66aud.com/login,2523,0,0
1700552128791,2533,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,8166,1217,20,20,null,0,0,0
1700552128791,2533,/login-113,200,OK,Thread Group 1-15,text,true,,8166,1217,20,20,https://www.tab66aud.com/login,2533,0,0
1700552128298,4619,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,11146,1169,20,20,null,0,1,0
1700552128298,4619,/-37,200,OK,Thread Group 1-17,text,true,,11146,1169,20,20,https://www.tab66aud.com/,4619,0,0
1700552123817,9612,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-9,,true,,23766,5028,20,20,null,0,2,0
1700552123818,2422,/login-141,200,OK,Thread Group 1-9,text,true,,1586,1371,20,20,https://www.tab66aud.com/login,2422,0,0
1700552126241,4799,/login-144,200,OK,Thread Group 1-9,text,true,,12085,2437,20,20,https://www.tab66aud.com/deposits,2356,0,0
1700552126241,2356,/login-144-0,302,Found,Thread Group 1-9,text,true,,1942,1217,20,20,https://www.tab66aud.com/login,2356,0,0
1700552128597,2443,/login-144-1,200,OK,Thread Group 1-9,text,true,,10143,1220,20,20,https://www.tab66aud.com/deposits,2443,0,30
1700552131040,2391,/deposits-145,200,OK,Thread Group 1-9,text,true,,10095,1220,20,20,https://www.tab66aud.com/deposits,2391,0,0
1700552121722,11719,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,24244,3900,20,20,null,0,1,0
1700552121722,6991,/logout-400,200,OK,Thread Group 1-3,text,true,,13098,2680,20,20,https://www.tab66aud.com,2349,0,0
1700552121722,2349,/logout-400-0,302,Found,Thread Group 1-3,text,true,,1905,1377,20,20,https://www.tab66aud.com/logout,2349,0,0
1700552124070,4643,/logout-400-1,200,OK,Thread Group 1-3,text,true,,11193,1303,20,20,https://www.tab66aud.com,4643,0,22
1700552128713,4728,/-403,200,OK,Thread Group 1-3,text,true,,11146,1220,20,20,https://www.tab66aud.com/,4728,0,0
1700552128873,4634,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,11170,1169,20,20,null,0,1,0
1700552128873,4634,/-37,200,OK,Thread Group 1-1,text,true,,11170,1169,20,20,https://www.tab66aud.com/,4634,0,0
1700552123826,9918,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-8,,true,,23793,5028,20,20,null,0,1,0
1700552123827,2441,/login-141,200,OK,Thread Group 1-8,text,true,,1599,1371,20,20,https://www.tab66aud.com/login,2441,0,0
1700552126268,5055,/login-144,200,OK,Thread Group 1-8,text,true,,12100,2437,20,20,https://www.tab66aud.com/deposits,2342,0,0
1700552126268,2342,/login-144-0,302,Found,Thread Group 1-8,text,true,,1950,1217,20,20,https://www.tab66aud.com/login,2342,0,0
1700552128610,2713,/login-144-1,200,OK,Thread Group 1-8,text,true,,10150,1220,20,20,https://www.tab66aud.com/deposits,2433,0,20
1700552131323,2422,/deposits-145,200,OK,Thread Group 1-8,text,true,,10094,1220,20,20,https://www.tab66aud.com/deposits,2421,0,0
1700552122191,11615,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,24205,3900,20,20,null,0,1,0
1700552122191,6967,/logout-400,200,OK,Thread Group 1-19,text,true,,13060,2680,20,20,https://www.tab66aud.com,2349,0,0
1700552122191,2349,/logout-400-0,302,Found,Thread Group 1-19,text,true,,1909,1377,20,20,https://www.tab66aud.com/logout,2349,0,0
1700552124540,4618,/logout-400-1,200,OK,Thread Group 1-19,text,true,,11151,1303,20,20,https://www.tab66aud.com,4618,0,0
1700552129158,4648,/-403,200,OK,Thread Group 1-19,text,true,,11145,1220,20,20,https://www.tab66aud.com/,4648,0,0
1700552129152,4672,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,11151,1169,20,20,null,0,1,0
1700552129153,4672,/-37,200,OK,Thread Group 1-18,text,true,,11151,1169,20,20,https://www.tab66aud.com/,4672,0,0
1700552123949,9899,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-10,,true,,23742,5029,20,20,null,0,0,28
1700552123949,2428,/login-141,200,OK,Thread Group 1-10,text,true,,1586,1372,20,20,https://www.tab66aud.com/login,2428,0,0
1700552126377,4947,/login-144,200,OK,Thread Group 1-10,text,true,,12050,2437,20,20,https://www.tab66aud.com/deposits,2355,0,0
1700552126377,2355,/login-144-0,302,Found,Thread Group 1-10,text,true,,1944,1217,20,20,https://www.tab66aud.com/login,2355,0,0
1700552128732,2592,/login-144-1,200,OK,Thread Group 1-10,text,true,,10106,1220,20,20,https://www.tab66aud.com/deposits,2592,0,0
1700552131324,2524,/deposits-145,200,OK,Thread Group 1-10,text,true,,10106,1220,20,20,https://www.tab66aud.com/deposits,2524,0,28
1700552133746,1137,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,10197,1228,20,20,null,0,0,0
1700552133746,1137,/games/10-171,200,OK,Thread Group 1-8,text,true,,10197,1228,20,20,https://www.tab66aud.com/games/10,1137,0,0
1700552133826,1138,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,8161,1217,20,20,null,0,0,0
1700552133826,1138,/login-113,200,OK,Thread Group 1-18,text,true,,8161,1217,20,20,https://www.tab66aud.com/login,1138,0,0
1700552124469,10461,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,24250,3900,20,20,null,0,1,38
1700552124469,7147,/logout-400,200,OK,Thread Group 1-5,text,true,,13106,2680,20,20,https://www.tab66aud.com,2506,0,38
1700552124469,2506,/logout-400-0,302,Found,Thread Group 1-5,text,true,,1907,1377,20,20,https://www.tab66aud.com/logout,2506,0,38
1700552126975,4641,/logout-400-1,200,OK,Thread Group 1-5,text,true,,11199,1303,20,20,https://www.tab66aud.com,4641,0,0
1700552131617,3314,/-403,200,OK,Thread Group 1-5,text,true,,11144,1220,20,20,https://www.tab66aud.com/,3314,0,0
1700552132919,2051,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,8164,1217,20,20,null,0,1,0
1700552132919,2051,/login-113,200,OK,Thread Group 1-17,text,true,,8164,1217,20,20,https://www.tab66aud.com/login,2051,0,0
1700552133849,1156,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,10268,1228,20,20,null,0,1,0
1700552133849,1156,/games/10-171,200,OK,Thread Group 1-10,text,true,,10268,1228,20,20,https://www.tab66aud.com/games/10,1156,0,0
1700552130343,4672,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,11143,1169,20,20,null,0,0,0
1700552130343,4672,/-37,200,OK,Thread Group 1-4,text,true,,11143,1169,20,20,https://www.tab66aud.com/,4672,0,0
1700552133808,1401,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,11199,1169,20,20,null,0,0,0
1700552133808,1401,/-37,200,OK,Thread Group 1-19,text,true,,11199,1169,20,20,https://www.tab66aud.com/,1401,0,0
1700552133432,2015,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,10254,1228,20,20,null,0,1,0
1700552133432,2015,/games/10-171,200,OK,Thread Group 1-9,text,true,,10254,1228,20,20,https://www.tab66aud.com/games/10,2015,0,0
1700552127182,8238,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,24197,3900,20,20,null,0,4,0
1700552127185,6984,/logout-400,200,OK,Thread Group 1-20,text,true,,13048,2680,20,20,https://www.tab66aud.com,2350,0,0
1700552127185,2350,/logout-400-0,302,Found,Thread Group 1-20,text,true,,1901,1377,20,20,https://www.tab66aud.com/logout,2350,0,0
1700552129535,4634,/logout-400-1,200,OK,Thread Group 1-20,text,true,,11147,1303,20,20,https://www.tab66aud.com,4634,0,0
1700552134170,1254,/-403,200,OK,Thread Group 1-20,text,true,,11149,1220,20,20,https://www.tab66aud.com/,1254,0,0
1700552135016,466,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,8164,1217,20,20,null,0,2,0
1700552135017,466,/login-113,200,OK,Thread Group 1-4,text,true,,8164,1217,20,20,https://www.tab66aud.com/login,466,0,0
1700552128165,7345,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-12,,true,,23924,5029,20,20,null,0,0,0
1700552128165,2411,/login-141,200,OK,Thread Group 1-12,text,true,,1593,1372,20,20,https://www.tab66aud.com/login,2411,0,0
1700552130576,4414,/login-144,200,OK,Thread Group 1-12,text,true,,12185,2437,20,20,https://www.tab66aud.com/deposits,2340,0,0
1700552130576,2340,/login-144-0,302,Found,Thread Group 1-12,text,true,,1948,1217,20,20,https://www.tab66aud.com/login,2340,0,0
1700552132917,2073,/login-144-1,200,OK,Thread Group 1-12,text,true,,10237,1220,20,20,https://www.tab66aud.com/deposits,2073,0,23
1700552134990,520,/deposits-145,200,OK,Thread Group 1-12,text,true,,10146,1220,20,20,https://www.tab66aud.com/deposits,520,0,0
1700552133509,2033,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,8193,1217,20,20,null,0,1,0
1700552133509,2033,/login-113,200,OK,Thread Group 1-1,text,true,,8193,1217,20,20,https://www.tab66aud.com/login,2033,0,0
1700552128653,6966,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-7,,true,,16348,5272,20,20,null,0,3,23
1700552128653,2671,/games/play-204,200,OK,Thread Group 1-7,text,true,,2047,1348,20,20,https://www.tab66aud.com/games/play,2671,0,23
1700552131324,2499,/games/play-223,200,OK,Thread Group 1-7,text,true,,2054,1348,20,20,https://www.tab66aud.com/games/play,2499,0,0
1700552133825,1185,/games/10-227,200,OK,Thread Group 1-7,text,true,,10203,1228,20,20,https://www.tab66aud.com/games/10,1185,0,0
1700552135010,611,/games/play-262,200,OK,Thread Group 1-7,text,true,,2044,1348,20,20,https://www.tab66aud.com/games/play,611,0,0
1700552134964,668,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,11153,1169,20,20,null,0,0,0
1700552134964,668,/-37,200,OK,Thread Group 1-5,text,true,,11153,1169,20,20,https://www.tab66aud.com/,668,0,0
1700552135209,430,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,8163,1217,20,20,null,0,1,0
1700552135209,430,/login-113,200,OK,Thread Group 1-19,text,true,,8163,1217,20,20,https://www.tab66aud.com/login,430,0,0
1700552133443,2341,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,11149,1169,20,20,null,0,0,0
1700552133443,2341,/-37,200,OK,Thread Group 1-3,text,true,,11149,1169,20,20,https://www.tab66aud.com/,2341,0,0
1700552131324,4522,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,23845,5029,20,20,null,0,1,0
1700552131324,2503,/login-141,200,OK,Thread Group 1-2,text,true,,1595,1372,20,20,https://www.tab66aud.com/login,2503,0,0
1700552133829,1543,/login-144,200,OK,Thread Group 1-2,text,true,,12098,2437,20,20,https://www.tab66aud.com/deposits,1014,0,0
1700552133829,1014,/login-144-0,302,Found,Thread Group 1-2,text,true,,1948,1217,20,20,https://www.tab66aud.com/login,1014,0,0
1700552134843,529,/login-144-1,200,OK,Thread Group 1-2,text,true,,10150,1220,20,20,https://www.tab66aud.com/deposits,528,0,0
1700552135372,476,/deposits-145,200,OK,Thread Group 1-2,text,true,,10152,1220,20,20,https://www.tab66aud.com/deposits,476,0,0
1700552131324,4618,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-16,,true,,23837,5029,20,20,null,0,0,0
1700552131324,2539,/login-141,200,OK,Thread Group 1-16,text,true,,1591,1372,20,20,https://www.tab66aud.com/login,2539,0,0
1700552133864,1621,/login-144,200,OK,Thread Group 1-16,text,true,,12096,2437,20,20,https://www.tab66aud.com/deposits,1009,0,0
1700552133864,1009,/login-144-0,302,Found,Thread Group 1-16,text,true,,1944,1217,20,20,https://www.tab66aud.com/login,1009,0,0
1700552134873,612,/login-144-1,200,OK,Thread Group 1-16,text,true,,10152,1220,20,20,https://www.tab66aud.com/deposits,612,0,30
1700552135485,458,/deposits-145,200,OK,Thread Group 1-16,text,true,,10150,1220,20,20,https://www.tab66aud.com/deposits,457,0,0
1700552131323,4593,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-13,,true,,23953,5029,20,20,null,0,2,16
1700552131323,2522,/login-141,200,OK,Thread Group 1-13,text,true,,1585,1372,20,20,https://www.tab66aud.com/login,2522,0,0
1700552133846,1558,/login-144,200,OK,Thread Group 1-13,text,true,,12162,2437,20,20,https://www.tab66aud.com/deposits,1124,0,16
1700552133846,1124,/login-144-0,302,Found,Thread Group 1-13,text,true,,1952,1217,20,20,https://www.tab66aud.com/login,1124,0,16
1700552134970,434,/login-144-1,200,OK,Thread Group 1-13,text,true,,10210,1220,20,20,https://www.tab66aud.com/deposits,434,0,0
1700552135405,513,/deposits-145,200,OK,Thread Group 1-13,text,true,,10206,1220,20,20,https://www.tab66aud.com/deposits,513,0,0
1700552128319,7688,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-6,,true,,16404,5272,20,20,null,0,1,0
1700552128319,2508,/games/play-204,200,OK,Thread Group 1-6,text,true,,2056,1348,20,20,https://www.tab66aud.com/games/play,2508,0,0
1700552130827,2452,/games/play-223,200,OK,Thread Group 1-6,text,true,,2053,1348,20,20,https://www.tab66aud.com/games/play,2452,0,0
1700552133281,2086,/games/10-227,200,OK,Thread Group 1-6,text,true,,10256,1228,20,20,https://www.tab66aud.com/games/10,2086,0,0
1700552135367,642,/games/play-262,200,OK,Thread Group 1-6,text,true,,2039,1348,20,20,https://www.tab66aud.com/games/play,642,0,0
1700552131324,4685,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-15,,true,,23888,5029,20,20,null,0,1,0
1700552131324,2557,/login-141,200,OK,Thread Group 1-15,text,true,,1582,1372,20,20,https://www.tab66aud.com/login,2557,0,0
1700552133882,1703,/login-144,200,OK,Thread Group 1-15,text,true,,12162,2437,20,20,https://www.tab66aud.com/deposits,1123,0,0
1700552133882,1123,/login-144-0,302,Found,Thread Group 1-15,text,true,,1950,1217,20,20,https://www.tab66aud.com/login,1123,0,0
1700552135005,580,/login-144-1,200,OK,Thread Group 1-15,text,true,,10212,1220,20,20,https://www.tab66aud.com/deposits,580,0,27
1700552135586,425,/deposits-145,200,OK,Thread Group 1-15,text,true,,10144,1220,20,20,https://www.tab66aud.com/deposits,425,0,0
1700552135511,512,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,10211,1228,20,20,null,0,0,0
1700552135511,512,/games/10-171,200,OK,Thread Group 1-12,text,true,,10211,1228,20,20,https://www.tab66aud.com/games/10,512,0,0
1700552130334,5700,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-11,,true,,23905,5029,20,20,null,0,1,19
1700552130334,2422,/login-141,200,OK,Thread Group 1-11,text,true,,1582,1372,20,20,https://www.tab66aud.com/login,2422,0,19
1700552132757,2804,/login-144,200,OK,Thread Group 1-11,text,true,,12168,2437,20,20,https://www.tab66aud.com/deposits,2354,0,0
1700552132757,2354,/login-144-0,302,Found,Thread Group 1-11,text,true,,1944,1217,20,20,https://www.tab66aud.com/login,2354,0,0
1700552135112,449,/login-144-1,200,OK,Thread Group 1-11,text,true,,10224,1220,20,20,https://www.tab66aud.com/deposits,449,0,0
1700552135561,474,/deposits-145,200,OK,Thread Group 1-11,text,true,,10155,1220,20,20,https://www.tab66aud.com/deposits,474,0,0
1700552135632,438,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,8201,1217,20,20,null,0,1,0
1700552135632,438,/login-113,200,OK,Thread Group 1-5,text,true,,8201,1217,20,20,https://www.tab66aud.com/login,438,0,0
1700552135784,3004,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,8162,1217,20,20,null,0,0,0
1700552135784,3004,/login-113,200,OK,Thread Group 1-3,text,true,,8162,1217,20,20,https://www.tab66aud.com/login,3004,0,0
1700552135974,2894,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,10212,1228,20,20,null,0,0,0
1700552135974,2894,/games/10-171,200,OK,Thread Group 1-13,text,true,,10212,1228,20,20,https://www.tab66aud.com/games/10,2894,0,0
1700552135848,3019,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,10213,1228,20,20,null,0,1,0
1700552135849,3019,/games/10-171,200,OK,Thread Group 1-2,text,true,,10213,1228,20,20,https://www.tab66aud.com/games/10,3019,0,0
1700552135476,3396,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,11153,1169,20,20,null,0,0,0
1700552135476,3396,/-37,200,OK,Thread Group 1-20,text,true,,11153,1169,20,20,https://www.tab66aud.com/,3396,0,0
1700552135973,2908,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,10203,1228,20,20,null,0,2,0
1700552135974,2908,/games/10-171,200,OK,Thread Group 1-16,text,true,,10203,1228,20,20,https://www.tab66aud.com/games/10,2908,0,0
1700552136036,2847,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,10266,1228,20,20,null,0,0,0
1700552136036,2847,/games/10-171,200,OK,Thread Group 1-11,text,true,,10266,1228,20,20,https://www.tab66aud.com/games/10,2847,0,0
1700552136011,2872,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,10232,1228,20,20,null,0,0,0
1700552136011,2872,/games/10-171,200,OK,Thread Group 1-15,text,true,,10232,1228,20,20,https://www.tab66aud.com/games/10,2872,0,0
1700552130916,8002,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-14,,true,,23842,5029,20,20,null,0,0,32
1700552130916,2427,/login-141,200,OK,Thread Group 1-14,text,true,,1582,1372,20,20,https://www.tab66aud.com/login,2427,0,0
1700552133344,2513,/login-144,200,OK,Thread Group 1-14,text,true,,12107,2437,20,20,https://www.tab66aud.com/deposits,2023,0,32
1700552133344,2023,/login-144-0,302,Found,Thread Group 1-14,text,true,,1954,1217,20,20,https://www.tab66aud.com/login,2023,0,32
1700552135367,490,/login-144-1,200,OK,Thread Group 1-14,text,true,,10153,1220,20,20,https://www.tab66aud.com/deposits,490,0,0
1700552135857,3062,/deposits-145,200,OK,Thread Group 1-14,text,true,,10153,1220,20,20,https://www.tab66aud.com/deposits,3062,0,0
1700552138870,2857,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,8162,1217,20,20,null,0,1,32
1700552138870,2857,/login-113,200,OK,Thread Group 1-20,text,true,,8162,1217,20,20,https://www.tab66aud.com/login,2857,0,32
1700552138917,2841,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,10229,1228,20,20,null,0,0,0
1700552138917,2841,/games/10-171,200,OK,Thread Group 1-14,text,true,,10229,1228,20,20,https://www.tab66aud.com/games/10,2841,0,0
1700552134883,6884,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-8,,true,,16345,5272,20,20,null,0,3,0
1700552134883,531,/games/play-204,200,OK,Thread Group 1-8,text,true,,2046,1348,20,20,https://www.tab66aud.com/games/play,531,0,0
1700552135415,563,/games/play-223,200,OK,Thread Group 1-8,text,true,,2053,1348,20,20,https://www.tab66aud.com/games/play,563,0,0
1700552135979,2896,/games/10-227,200,OK,Thread Group 1-8,text,true,,10199,1228,20,20,https://www.tab66aud.com/games/10,2896,0,0
1700552138874,2894,/games/play-262,200,OK,Thread Group 1-8,text,true,,2047,1348,20,20,https://www.tab66aud.com/games/play,2894,0,0
1700552135006,6791,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-10,,true,,16360,5272,20,20,null,0,2,0
1700552135006,609,/games/play-204,200,OK,Thread Group 1-10,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,609,0,0
1700552135616,548,/games/play-223,200,OK,Thread Group 1-10,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,548,0,0
1700552136165,2792,/games/10-227,200,OK,Thread Group 1-10,text,true,,10216,1228,20,20,https://www.tab66aud.com/games/10,2792,0,0
1700552138955,2842,/games/play-262,200,OK,Thread Group 1-10,text,true,,2048,1348,20,20,https://www.tab66aud.com/games/play,2842,0,0
1700552134971,8565,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-17,,true,,23828,5029,20,20,null,0,3,34
1700552134971,686,/login-141,200,OK,Thread Group 1-17,text,true,,1589,1372,20,20,https://www.tab66aud.com/login,686,0,0
1700552135657,5137,/login-144,200,OK,Thread Group 1-17,text,true,,12094,2437,20,20,https://www.tab66aud.com/deposits,2389,0,34
1700552135657,2389,/login-144-0,302,Found,Thread Group 1-17,text,true,,1946,1217,20,20,https://www.tab66aud.com/login,2389,0,34
1700552138044,2750,/login-144-1,200,OK,Thread Group 1-17,text,true,,10148,1220,20,20,https://www.tab66aud.com/deposits,2750,0,0
1700552140794,2742,/deposits-145,200,OK,Thread Group 1-17,text,true,,10145,1220,20,20,https://www.tab66aud.com/deposits,2742,0,0
1700552134964,8627,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-18,,true,,23839,5029,20,20,null,0,4,0
1700552134964,739,/login-141,200,OK,Thread Group 1-18,text,true,,1593,1372,20,20,https://www.tab66aud.com/login,739,0,0
1700552135703,5136,/login-144,200,OK,Thread Group 1-18,text,true,,12092,2437,20,20,https://www.tab66aud.com/deposits,2350,0,0
1700552135703,2350,/login-144-0,302,Found,Thread Group 1-18,text,true,,1946,1217,20,20,https://www.tab66aud.com/login,2350,0,0
1700552138051,2788,/login-144-1,200,OK,Thread Group 1-18,text,true,,10146,1220,20,20,https://www.tab66aud.com/deposits,2788,0,35
1700552140840,2752,/deposits-145,200,OK,Thread Group 1-18,text,true,,10154,1220,20,20,https://www.tab66aud.com/deposits,2752,0,0
1700552135543,8778,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,23901,5029,20,20,null,0,4,0
1700552135543,476,/login-141,200,OK,Thread Group 1-1,text,true,,1589,1372,20,20,https://www.tab66aud.com/login,476,0,0
1700552136019,5518,/login-144,200,OK,Thread Group 1-1,text,true,,12108,2437,20,20,https://www.tab66aud.com/deposits,2754,0,0
1700552136019,2754,/login-144-0,302,Found,Thread Group 1-1,text,true,,1948,1217,20,20,https://www.tab66aud.com/login,2754,0,0
1700552138771,2766,/login-144-1,200,OK,Thread Group 1-1,text,true,,10160,1220,20,20,https://www.tab66aud.com/deposits,2766,0,0
1700552141538,2784,/deposits-145,200,OK,Thread Group 1-1,text,true,,10204,1220,20,20,https://www.tab66aud.com/deposits,2784,0,0
1700552135484,8873,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,23885,5028,20,20,null,0,3,0
1700552135484,615,/login-141,200,OK,Thread Group 1-4,text,true,,1593,1371,20,20,https://www.tab66aud.com/login,615,0,0
1700552136099,5479,/login-144,200,OK,Thread Group 1-4,text,true,,12171,2437,20,20,https://www.tab66aud.com/deposits,2723,0,0
1700552136099,2723,/login-144-0,302,Found,Thread Group 1-4,text,true,,1950,1217,20,20,https://www.tab66aud.com/login,2723,0,0
1700552138820,2758,/login-144-1,200,OK,Thread Group 1-4,text,true,,10221,1220,20,20,https://www.tab66aud.com/deposits,2758,0,0
1700552141579,2779,/deposits-145,200,OK,Thread Group 1-4,text,true,,10121,1220,20,20,https://www.tab66aud.com/deposits,2779,0,0
1700552135640,8936,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-19,,true,,23725,5028,20,20,null,0,3,0
1700552135640,512,/login-141,200,OK,Thread Group 1-19,text,true,,1589,1371,20,20,https://www.tab66aud.com/login,512,0,0
1700552136153,5614,/login-144,200,OK,Thread Group 1-19,text,true,,12042,2437,20,20,https://www.tab66aud.com/deposits,2715,0,0
1700552136153,2715,/login-144-0,302,Found,Thread Group 1-19,text,true,,1948,1217,20,20,https://www.tab66aud.com/login,2715,0,0
1700552138866,2901,/login-144-1,200,OK,Thread Group 1-19,text,true,,10094,1220,20,20,https://www.tab66aud.com/deposits,2901,0,22
1700552141767,2810,/deposits-145,200,OK,Thread Group 1-19,text,true,,10094,1220,20,20,https://www.tab66aud.com/deposits,2810,0,0
1700552135476,9155,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-9,,true,,16421,5272,20,20,null,0,0,0
1700552135476,565,/games/play-204,200,OK,Thread Group 1-9,text,true,,2059,1348,20,20,https://www.tab66aud.com/games/play,565,0,0
1700552136041,2916,/games/play-223,200,OK,Thread Group 1-9,text,true,,2054,1348,20,20,https://www.tab66aud.com/games/play,2916,0,0
1700552138955,2789,/games/10-227,200,OK,Thread Group 1-9,text,true,,10261,1228,20,20,https://www.tab66aud.com/games/10,2789,0,0
1700552141744,2885,/games/play-262,200,OK,Thread Group 1-9,text,true,,2047,1348,20,20,https://www.tab66aud.com/games/play,2885,0,0
1700552143538,2747,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,10200,1228,20,20,null,0,0,0
1700552143538,2747,/games/10-171,200,OK,Thread Group 1-17,text,true,,10200,1228,20,20,https://www.tab66aud.com/games/10,2747,0,0
1700552143594,2752,Select and Click On Pragmatic,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,10205,1228,20,20,null,0,1,0
1700552143594,2752,/games/10-171,200,OK,Thread Group 1-18,text,true,,10205,1228,20,20,https://www.tab66aud.com/games/10,2752,0,0
1700552135623,11232,Log Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,24207,3900,20,20,null,0,0,0
1700552135623,5854,/logout-400,200,OK,Thread Group 1-7,text,true,,13063,2680,20,20,https://www.tab66aud.com,407,0,0
1700552135623,407,/logout-400-0,302,Found,Thread Group 1-7,text,true,,1907,1377,20,20,https://www.tab66aud.com/logout,407,0,0
1700552136030,5447,/logout-400-1,200,OK,Thread Group 1-7,text,true,,11156,1303,20,20,https://www.tab66aud.com,5447,0,0
1700552141475,5378,/-403,200,OK,Thread Group 1-7,text,true,,11144,1220,20,20,https://www.tab66aud.com/,5378,0,0
1700552136071,11118,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,23820,5028,20,20,null,0,1,0
1700552136071,2861,/login-141,200,OK,Thread Group 1-5,text,true,,1593,1371,20,20,https://www.tab66aud.com/login,2861,0,0
